#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"linkage group LG1","NC_042997.1",113142994,113222692,"-",115210628,"LOC115210628","-","XP_029635129.1",160,"uncharacterized protein LOC115210628"
"linkage group LG1","NC_042997.1",113746622,113762224,"+",115213980,"LOC115213980","-","XP_029638852.1",682,"nuclear hormone receptor FTZ-F1 beta-like"
"linkage group LG1","NC_042997.1",113746622,113762224,"+",115213980,"LOC115213980","-","XP_029638860.1",682,"nuclear hormone receptor FTZ-F1 beta-like"
"linkage group LG1","NC_042997.1",113855092,113883717,"-",115215048,"LOC115215048","-","XP_029640049.1",216,"uncharacterized protein LOC115215048"
"linkage group LG1","NC_042997.1",113902315,113905110,"-",115218624,"LOC115218624","-","XP_029644395.1",657,"endoplasmic reticulum chaperone BiP-like"
"linkage group LG1","NC_042997.1",113955658,114011476,"+",115213207,"LOC115213207","-","XP_029638005.1",1067,"ubiquitin-protein ligase E3B-like"
"linkage group LG1","NC_042997.1",114027503,114050980,"+",115215654,"LOC115215654","-","XP_029640774.1",131,"uncharacterized protein LOC115215654"
"linkage group LG1","NC_042997.1",114245742,114309238,"+",115213379,"LOC115213379","-","XP_029638186.1",527,"CUE domain-containing protein 1-like isoform X1"
"linkage group LG1","NC_042997.1",114245742,114309238,"+",115213379,"LOC115213379","-","XP_029638194.1",503,"CUE domain-containing protein 1-like isoform X2"
"linkage group LG1","NC_042997.1",114245742,114309238,"+",115213379,"LOC115213379","-","XP_029638201.1",502,"CUE domain-containing protein 1-like isoform X3"
"linkage group LG1","NC_042997.1",114315479,114424818,"-",115215152,"LOC115215152","-","XP_029640188.1",2721,"tetratricopeptide repeat protein 28-like isoform X1"
"linkage group LG1","NC_042997.1",114315479,114352913,"-",115215152,"LOC115215152","-","XP_029640197.1",2619,"tetratricopeptide repeat protein 28-like isoform X2"
"linkage group LG1","NC_042997.1",114525868,114589687,"-",115218331,"LOC115218331","-","XP_029643952.1",438,"adhesive plaque matrix protein-like isoform X2"
"linkage group LG1","NC_042997.1",114525868,114589687,"-",115218331,"LOC115218331","-","XP_029643944.1",466,"adhesive plaque matrix protein-like isoform X1"
"linkage group LG1","NC_042997.1",114592762,114644895,"+",115218319,"LOC115218319","-","XP_029643933.1",870,"basic proline-rich protein-like"
"linkage group LG1","NC_042997.1",114673223,114721335,"-",115210547,"LOC115210547","-","XP_029635040.1",1230,"ankyrin repeat domain-containing protein 12-like isoform X4"
"linkage group LG1","NC_042997.1",114673223,114721335,"-",115210547,"LOC115210547","-","XP_029635026.1",1234,"ankyrin repeat domain-containing protein 12-like isoform X2"
"linkage group LG5","NC_043001.1",118542435,118565230,"+",115211894,"LOC115211894","-","XP_029636499.1",436,"PRKCA-binding protein-like"
"linkage group LG5","NC_043001.1",118607512,118611393,"+",115211895,"LOC115211895","-","XP_029636500.1",194,"collagen alpha-1(XII) chain-like"
"linkage group LG5","NC_043001.1",118634101,118643746,"+",115211788,"LOC115211788","-","XP_029636337.1",1053,"TNF receptor-associated factor family protein DDB_G0272098-like"
"linkage group LG5","NC_043001.1",118650293,118661770,"+",115212388,"LOC115212388","-","XP_029637131.1",306,"dehydrogenase/reductase SDR family protein 7-like"
"linkage group LG5","NC_043001.1",118666198,118667559,"-",115211813,"LOC115211813","-","XP_029636379.1",453,"uncharacterized protein LOC115211813"
"linkage group LG5","NC_043001.1",118682123,118793370,"-",115211957,"LOC115211957","-","XP_029636582.1",636,"protein FAM149B1-like isoform X2"
"linkage group LG5","NC_043001.1",118682123,118720904,"-",115211957,"LOC115211957","-","XP_029636583.1",616,"protein FAM149B1-like isoform X3"
"linkage group LG5","NC_043001.1",118682123,118720904,"-",115211957,"LOC115211957","-","XP_029636581.1",663,"protein FAM149B1-like isoform X1"
"linkage group LG5","NC_043001.1",119623159,119688864,"+",115212371,"LOC115212371","-","XP_029637111.1",158,"uncharacterized protein LOC115212371"
"linkage group LG5","NC_043001.1",119844850,119895031,"-",115211992,"LOC115211992","-","XP_029636633.1",348,"twinfilin-1-like"
"linkage group LG5","NC_043001.1",119908330,119933506,"+",115212042,"LOC115212042","-","XP_029636705.1",1129,"probable ATP-dependent RNA helicase ddx10"
"linkage group LG5","NC_043001.1",120129495,120129989,"+",115212253,"LOC115212253","-","XP_029636952.1",164,"uncharacterized protein LOC115212253"
"linkage group LG5","NC_043001.1",120314784,120315203,"+",115212254,"LOC115212254","-","XP_029636953.1",139,"uncharacterized protein LOC115212254"
"linkage group LG5","NC_043001.1",120733160,120896822,"+",115212290,"LOC115212290","-","XP_029636992.1",394,"cAMP-dependent protein kinase type II regulatory subunit-like"
"linkage group LG5","NC_043001.1",120932148,120993679,"-",115211817,"LOC115211817","-","XP_029636383.1",242,"eukaryotic translation initiation factor 4E type 3-like isoform X1"
"linkage group LG5","NC_043001.1",120932148,120960868,"-",115211817,"LOC115211817","-","XP_029636384.1",167,"eukaryotic translation initiation factor 4E type 3-like isoform X2"
"linkage group LG5","NC_043001.1",121077723,121122992,"+",115211583,"LOC115211583","-","XP_029636001.1",445,"tubulin beta chain-like"
"linkage group LG5","NC_043001.1",121201606,121239989,"+",115211641,"LOC115211641","-","XP_029636134.1",561,"ubiquitin carboxyl-terminal hydrolase 22-like"
"linkage group LG5","NC_043001.1",121283433,121290685,"+",115212255,"LOC115212255","-","XP_029636954.1",156,"uncharacterized protein LOC115212255"
"linkage group LG5","NC_043001.1",121342367,121353121,"-",115211804,"LOC115211804","-","XP_029636367.1",184,"leucine-rich repeat-containing protein 4-like"
"linkage group LG5","NC_043001.1",121342367,121353121,"-",115211804,"LOC115211804","-","XP_029636368.1",184,"leucine-rich repeat-containing protein 4-like"
"linkage group LG5","NC_043001.1",121342367,121353121,"-",115211804,"LOC115211804","-","XP_029636369.1",184,"leucine-rich repeat-containing protein 4-like"
"linkage group LG5","NC_043001.1",121342367,121353121,"-",115211804,"LOC115211804","-","XP_029636370.1",184,"leucine-rich repeat-containing protein 4-like"
"linkage group LG5","NC_043001.1",121470552,121521096,"-",115211922,"LOC115211922","-","XP_029636531.1",526,"FAD synthase-like"
"linkage group LG1","NC_042997.1",114673223,114721335,"-",115210547,"LOC115210547","-","XP_029635032.1",1232,"ankyrin repeat domain-containing protein 12-like isoform X3"
"linkage group LG1","NC_042997.1",114673223,114721335,"-",115210547,"LOC115210547","-","XP_029635012.1",1236,"ankyrin repeat domain-containing protein 12-like isoform X1"
"linkage group LG1","NC_042997.1",114673223,114721335,"-",115210547,"LOC115210547","-","XP_029635020.1",1236,"ankyrin repeat domain-containing protein 12-like isoform X1"
"linkage group LG1","NC_042997.1",114764614,114821718,"+",115216334,"LOC115216334","-","XP_029641420.1",671,"paraplegin-like isoform X1"
"linkage group LG1","NC_042997.1",114780901,114821718,"+",115216334,"LOC115216334","-","XP_029641429.1",633,"paraplegin-like isoform X2"
"linkage group LG1","NC_042997.1",114867275,114967856,"+",115212987,"LOC115212987","-","XP_029637717.1",207,"E3 ubiquitin-protein ligase ZNRF2-like"
"linkage group LG1","NC_042997.1",115004386,115030347,"+",115214483,"LOC115214483","-","XP_029639545.1",321,"serine/threonine-protein phosphatase 2A activator-like"
"linkage group LG1","NC_042997.1",115083497,115084237,"+",115220935,"LOC115220935","-","XP_029647037.1",246,"uncharacterized protein LOC115220935"
"linkage group LG1","NC_042997.1",115112553,115173572,"+",115218123,"LOC115218123","-","XP_029643782.1",667,"acetoacetyl-CoA synthetase-like"
"linkage group LG1","NC_042997.1",115177001,115195193,"-",115219321,"LOC115219321","-","XP_029645346.1",250,"endoplasmic reticulum resident protein 29-like"
"linkage group LG1","NC_042997.1",115227950,115249651,"-",115213654,"LOC115213654","-","XP_029638449.1",324,"complement component 1 Q subcomponent-binding protein, mitochondrial-like"
"linkage group LG1","NC_042997.1",115259401,115298125,"+",115214065,"LOC115214065","-","XP_029638970.1",635,"chromatin assembly factor 1 subunit B-like"
"linkage group LG1","NC_042997.1",115831970,115832695,"+",115221030,"LOC115221030","-","XP_029647136.1",241,"general transcription factor II-I repeat domain-containing protein 2A-like"
"linkage group LG1","NC_042997.1",115832703,115833008,"+",115221134,"LOC115221134","-","XP_029647198.1",101,"general transcription factor II-I repeat domain-containing protein 2B-like"
"linkage group LG1","NC_042997.1",115862673,115992526,"+",115221249,"LOC115221249","-","XP_029647294.1",449,"T-box transcription factor TBX1-like"
"linkage group LG1","NC_042997.1",116063215,116066685,"-",115221338,"LOC115221338","-","XP_029647402.1",163,"uncharacterized protein LOC115221338"
"linkage group LG1","NC_042997.1",116390714,116568186,"-",115216481,"LOC115216481","-","XP_029641747.1",1314,"serine/threonine-protein kinase 36-like"
"linkage group LG1","NC_042997.1",116581064,116621492,"+",115214473,"LOC115214473","-","XP_029639534.1",372,"GPN-loop GTPase 1-like"
"linkage group LG1","NC_042997.1",117025007,117428055,"+",115215437,"LOC115215437","-","XP_029640463.1",1047,"short transient receptor potential channel 3-like"
"linkage group LG1","NC_042997.1",117469850,117558545,"-",115212243,"LOC115212243","-","XP_029636943.1",600,"sodium-dependent multivitamin transporter-like isoform X1"
"linkage group LG1","NC_042997.1",117469850,117553611,"-",115212243,"LOC115212243","-","XP_029636950.1",591,"sodium-dependent multivitamin transporter-like isoform X2"
"linkage group LG1","NC_042997.1",117602467,117673381,"-",115212259,"LOC115212259","-","XP_029636961.1",250,"uridine-cytidine kinase 2-like"
"linkage group LG1","NC_042997.1",117692760,117708436,"+",115214073,"LOC115214073","-","XP_029638982.1",129,"uncharacterized protein RAB5IF homolog"
"linkage group LG1","NC_042997.1",117719296,117805306,"-",115213696,"LOC115213696","-","XP_029638453.1",1484,"protein strawberry notch homolog 1-like"
"linkage group LG3","NC_042999.1",9357191,9505702,"-",115209815,"LOC115209815","-","XP_029634230.1",228,"neuroglobin-like"
"linkage group LG3","NC_042999.1",9716275,9727539,"-",115209418,"LOC115209418","-","XP_029633688.1",379,"uncharacterized protein LOC115209418 isoform X1"
"linkage group LG3","NC_042999.1",9716275,9717195,"-",115209418,"LOC115209418","-","XP_029633689.1",306,"uncharacterized protein LOC115209418 isoform X2"
"linkage group LG3","NC_042999.1",9734219,9738492,"+",115209175,"LOC115209175","-","XP_029633270.1",433,"ankyrin repeat and SOCS box protein 8-like"
"linkage group LG3","NC_042999.1",10016333,10021693,"-",115209778,"LOC115209778","-","XP_029634155.1",178,"28S ribosomal protein S28, mitochondrial-like"
"linkage group LG3","NC_042999.1",10024348,10042287,"+",115209730,"LOC115209730","-","XP_029634090.1",189,"HD domain-containing protein 2-like"
"linkage group LG3","NC_042999.1",10123650,10305448,"-",115209649,"LOC115209649","-","XP_029633974.1",234,"telokin-like"
"linkage group LG3","NC_042999.1",10377493,10404768,"-",115209291,"LOC115209291","-","XP_029633480.1",526,"peptidyl-prolyl cis-trans isomerase-like 4"
"linkage group LG3","NC_042999.1",10408037,10434350,"+",115209761,"LOC115209761","-","XP_029634133.1",392,"acetyl-CoA acetyltransferase, cytosolic-like"
"linkage group LG3","NC_042999.1",10443857,10452603,"-",115209176,"LOC115209176","-","XP_029633272.1",334,"uncharacterized protein LOC115209176"
"linkage group LG3","NC_042999.1",10462725,10472364,"+",115209417,"LOC115209417","-","XP_029633687.1",329,"LOW QUALITY PROTEIN: splicing factor 3A subunit 2-like"
"linkage group LG3","NC_042999.1",10481668,10547335,"+",115209399,"LOC115209399","-","XP_029633652.1",1119,"Hermansky-Pudlak syndrome 3 protein-like isoform X1"
"linkage group LG3","NC_042999.1",10481668,10547335,"+",115209399,"LOC115209399","-","XP_029633653.1",1117,"Hermansky-Pudlak syndrome 3 protein-like isoform X2"
"linkage group LG3","NC_042999.1",10565960,11075228,"-",115209795,"LOC115209795","-","XP_029634195.1",1138,"uncharacterized protein LOC115209795 isoform X2"
"linkage group LG3","NC_042999.1",10565960,11075228,"-",115209795,"LOC115209795","-","XP_029634200.1",1100,"rho GTPase-activating protein 39-like isoform X7"
"linkage group LG3","NC_042999.1",10565960,11075228,"-",115209795,"LOC115209795","-","XP_029634199.1",1125,"rho GTPase-activating protein 39-like isoform X6"
"linkage group LG3","NC_042999.1",10565960,11075228,"-",115209795,"LOC115209795","-","XP_029634198.1",1132,"uncharacterized protein LOC115209795 isoform X5"
"linkage group LG3","NC_042999.1",10565960,11075228,"-",115209795,"LOC115209795","-","XP_029634197.1",1132,"uncharacterized protein LOC115209795 isoform X4"
"linkage group LG3","NC_042999.1",10565960,11075228,"-",115209795,"LOC115209795","-","XP_029634196.1",1133,"uncharacterized protein LOC115209795 isoform X3"
"linkage group LG3","NC_042999.1",10565960,11075228,"-",115209795,"LOC115209795","-","XP_029634194.1",1157,"uncharacterized protein LOC115209795 isoform X1"
"linkage group LG3","NC_042999.1",11101562,11102204,"+",115209285,"LOC115209285","-","XP_029633472.1",203,"LOW QUALITY PROTEIN: putative protein TPRXL, partial"
"linkage group LG3","NC_042999.1",11148389,11149114,"+",115209177,"LOC115209177","-","XP_029633273.1",241,"putative golgin subfamily A member 6-like protein 19"
"linkage group LG3","NC_042999.1",11155740,11181136,"-",115209178,"LOC115209178","-","XP_029633274.1",607,"basic proline-rich protein-like, partial"
"linkage group LG3","NC_042999.1",11255801,11269065,"+",115209808,"LOC115209808","-","XP_029634221.1",226,"glucose-induced degradation protein 8 homolog"
"linkage group LG5","NC_043001.1",121528996,121544076,"-",115212256,"LOC115212256","-","XP_029636955.1",579,"putative mediator of RNA polymerase II transcription subunit 26"
"linkage group LG5","NC_043001.1",121552474,121612003,"-",115212295,"LOC115212295","-","XP_029637000.1",1435,"nuclear pore complex protein Nup160-like"
"linkage group LG5","NC_043001.1",121612362,121622571,"+",115212016,"LOC115212016","-","XP_029636671.1",182,"U1 small nuclear ribonucleoprotein C-like"
"linkage group LG5","NC_043001.1",121653697,121808300,"-",115212017,"LOC115212017","-","XP_029636672.1",220,"CD81 protein-like"
"linkage group LG5","NC_043001.1",121963359,122136162,"+",115211614,"LOC115211614","-","XP_029636073.1",566,"protein tweety homolog 1-A-like isoform X1"
"linkage group LG5","NC_043001.1",121963359,122136162,"+",115211614,"LOC115211614","-","XP_029636074.1",546,"protein tweety homolog 1-A-like isoform X2"
"linkage group LG5","NC_043001.1",121963359,122129513,"+",115211614,"LOC115211614","-","XP_029636077.1",516,"protein tweety homolog 1-A-like isoform X5"
"linkage group LG5","NC_043001.1",121963359,122129513,"+",115211614,"LOC115211614","-","XP_029636084.1",496,"protein tweety homolog 1-A-like isoform X9"
"linkage group LG5","NC_043001.1",121963359,122127572,"+",115211614,"LOC115211614","-","XP_029636076.1",518,"protein tweety homolog 1-A-like isoform X4"
"linkage group LG5","NC_043001.1",121963359,122127572,"+",115211614,"LOC115211614","-","XP_029636083.1",498,"protein tweety homolog 1-A-like isoform X8"
"linkage group LG5","NC_043001.1",121963359,122122199,"+",115211614,"LOC115211614","-","XP_029636075.1",526,"protein tweety homolog 1-A-like isoform X3"
"linkage group LG5","NC_043001.1",121963359,122122199,"+",115211614,"LOC115211614","-","XP_029636082.1",506,"protein tweety homolog 1-A-like isoform X7"
"linkage group LG5","NC_043001.1",121963359,122117594,"+",115211614,"LOC115211614","-","XP_029636078.1",513,"protein tweety homolog 1-A-like isoform X6"
"linkage group LG5","NC_043001.1",121963359,122117594,"+",115211614,"LOC115211614","-","XP_029636079.1",513,"protein tweety homolog 1-A-like isoform X6"
"linkage group LG5","NC_043001.1",121963359,122117594,"+",115211614,"LOC115211614","-","XP_029636080.1",513,"protein tweety homolog 1-A-like isoform X6"
"linkage group LG5","NC_043001.1",121963359,122117594,"+",115211614,"LOC115211614","-","XP_029636081.1",513,"protein tweety homolog 1-A-like isoform X6"
"linkage group LG5","NC_043001.1",121963359,122110806,"+",115211614,"LOC115211614","-","XP_029636085.1",493,"protein tweety homolog 1-A-like isoform X10"
"linkage group LG5","NC_043001.1",121963359,122110806,"+",115211614,"LOC115211614","-","XP_029636086.1",493,"protein tweety homolog 1-A-like isoform X10"
